,event_id,person1_id,person2_id,person1_span_text,person2_span_text,extracted_name1,extracted_name2,person1_role,person2_role,ratio_score,diocese_id,diocese_name,type_labels,date,confidence,combined_score,name_frequency,likelihood
4423,https://g17.dhi-roma.it/resources/event_19384,https://g17.dhi-roma.it/raw/element_236297,https://g17.dhi-roma.it/raw/element_236290,Arnoldi et Senets,Ioannes Sunets,Senets,Sunets,former possessor,providee,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_328,Leodiensis,"act of grace,apostolic provision,papal grace,Public resignation,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",1622-07-27,0.5,0.41666666666666674,229,high
2169,https://g17.dhi-roma.it/resources/event_8220,https://g17.dhi-roma.it/raw/element_116737,https://g17.dhi-roma.it/raw/element_116747,Seraphinis du Tillet,Joannis et du Tullet,Tillet,Tullet,providee,former possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_364,Matisconensis,"Placing a commenda,act of grace,apostolic provision,papal grace,rectorship of a prior,Office in a monastery",1677-10-16,0.5,0.41666666666666674,281,high
8886,https://g17.dhi-roma.it/resources/event_8199,https://g17.dhi-roma.it/raw/element_116547,https://g17.dhi-roma.it/raw/element_116536,Jois et Boulit,Andreas Boulet,Boulit,Boulet,former possessor,providee,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_381,Mimatensis,"act of grace,apostolic provision,papal grace,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",1677-10-16,0.5,0.41666666666666674,310,high
5137,https://g17.dhi-roma.it/resources/event_7445,https://g17.dhi-roma.it/raw/element_111423,https://g17.dhi-roma.it/raw/element_111431,Flavio Chisio,Card.li Sigismundie Chisii,Chisio,Chisii,providee,former possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_697,Acquapendente,"deceased in Rome,Placing a commenda,act of grace,apostolic provision,papal grace,Motu proprio,death of previous holder,Personal reason",1678-05-02,0.5,0.41666666666666674,123,high
13284,https://g17.dhi-roma.it/resources/event_22868,https://g17.dhi-roma.it/raw/element_268822,https://g17.dhi-roma.it/raw/element_268831,Camillus de Aloero,Bernardini Aloeri,Aloero,Aloeri,providee,former possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_562,Theatina,"act of grace,apostolic provision,papal grace,Public resignation,Without care of souls",1622-05-11,0.5,0.41666666666666674,420,high
8183,https://g17.dhi-roma.it/resources/event_14980,https://g17.dhi-roma.it/raw/element_196423,https://g17.dhi-roma.it/raw/element_196417,Guillelmi Lemore,Jacobus Lemire,Lemore,Lemire,former possessor,providee,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_445,Parisiensis,"act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,chapel and chaplaincy,Liturgical office",1678-07-01,0.5,0.41666666666666674,281,high
795,https://g17.dhi-roma.it/resources/event_22461,https://g17.dhi-roma.it/raw/element_266647,https://g17.dhi-roma.it/raw/element_266652,Josephus Crocca,Joannis extra Crocea,Crocca,Crocea,providee,current possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_557,Terdonensis,"act of grace,apostolic provision,papal grace,Assignment,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",1677-10-18,0.5,0.41666666666666674,150,high
6576,https://g17.dhi-roma.it/resources/event_19583,https://g17.dhi-roma.it/raw/element_238356,https://g17.dhi-roma.it/raw/element_238351,Lacini et Ricci,Matheus Riccius,Ricci,Riccius,former possessor,providee,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_405,Narniensis,"act of grace,apostolic provision,papal grace,Public resignation,rectorship in a parish church,Liturgical office",1622-09-26,0.5,0.41666666666666674,272,high
11250,https://g17.dhi-roma.it/resources/event_22869,https://g17.dhi-roma.it/raw/element_268822,https://g17.dhi-roma.it/raw/element_268831,Camillus de Aloero,Bernardini Aloeri,Aloero,Aloeri,providee,former possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_562,Theatina,"act of grace,apostolic provision,papal grace,Public resignation,Without care of souls",1622-05-11,0.5,0.41666666666666674,420,high
13675,https://g17.dhi-roma.it/resources/event_2674,https://g17.dhi-roma.it/raw/element_51722,https://g17.dhi-roma.it/raw/element_51725,Iacobus Nogrie,Iacobi Nogrit,Nogrie,Nogrit,providee,current possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_403,Nannetensis,"act of grace,apostolic provision,papal grace,Cancellation of a pension,rectorship in a parish church,Liturgical office,Parish Church,Church institutions",1677-10-31,0.5,0.41666666666666674,188,high
6756,https://g17.dhi-roma.it/resources/event_25403,https://g17.dhi-roma.it/raw/element_293644,https://g17.dhi-roma.it/raw/element_293650,Andreas Bernius,Iacobi Antonii Berni,Bernius,Berni,providee,current possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_350,Lunensarzanen,"act of grace,apostolic provision,papal grace,Reservation of a pension,rectorship in a parish church,Liturgical office",1622-11-13,0.5,0.41666666666666674,831,high
8061,https://g17.dhi-roma.it/resources/event_2125,https://g17.dhi-roma.it/raw/element_40154,https://g17.dhi-roma.it/raw/element_40156,Melaniez Raguin,Renatus Raquin,Raguin,Raquin,former possessor,providee,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_589,Turonensis,"act of grace,apostolic provision,papal grace,rectorship in a parish church,Liturgical office,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice,Parish Church,Church institutions",1677-10-08,0.5,0.41666666666666674,387,high
3937,https://g17.dhi-roma.it/resources/event_8200,https://g17.dhi-roma.it/raw/element_116547,https://g17.dhi-roma.it/raw/element_116536,Jois et Boulit,Andreas Boulet,Boulit,Boulet,former possessor,providee,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_381,Mimatensis,"act of grace,apostolic provision,papal grace,Church institutions,Major church,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1677-10-16,0.5,0.41666666666666674,310,high
4282,https://g17.dhi-roma.it/resources/event_19624,https://g17.dhi-roma.it/raw/element_238772,https://g17.dhi-roma.it/raw/element_238777,Petrus Lavari,Martini Lavaci,Lavari,Lavaci,providee,former possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_441,Pampilonensis,"act of grace,apostolic provision,papal grace,Public resignation,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1622-09-10,0.5,0.41666666666666674,307,high
13949,https://g17.dhi-roma.it/resources/event_22867,https://g17.dhi-roma.it/raw/element_268822,https://g17.dhi-roma.it/raw/element_268831,Camillus de Aloero,Bernardini Aloeri,Aloero,Aloeri,providee,former possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_562,Theatina,"act of grace,apostolic provision,papal grace,Public resignation,Without care of souls",1622-05-11,0.5,0.41666666666666674,420,high
11864,https://g17.dhi-roma.it/resources/event_20173,https://g17.dhi-roma.it/raw/element_245133,https://g17.dhi-roma.it/raw/element_245124,Thome Petri Nicolai Pucci,Andreas Puccius,Pucci,Puccius,former possessor,providee,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_483,Recanatensis,"act of grace,apostolic provision,papal grace,Public resignation,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1623-01-18,0.5,0.41666666666666674,189,high
5184,https://g17.dhi-roma.it/resources/event_20174,https://g17.dhi-roma.it/raw/element_245133,https://g17.dhi-roma.it/raw/element_245124,Thome Petri Nicolai Pucci,Andreas Puccius,Pucci,Puccius,former possessor,providee,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_483,Recanatensis,"act of grace,apostolic provision,papal grace,Public resignation,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1623-01-18,0.5,0.41666666666666674,189,high
3527,https://g17.dhi-roma.it/resources/event_21422,https://g17.dhi-roma.it/raw/element_255816,https://g17.dhi-roma.it/raw/element_255810,Josephi Narde,Georgius Nardeus,Narde,Nardeus,former possessor,providee,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_64,Aquilegiensis,"act of grace,apostolic provision,papal grace,Public resignation,rectorship in a parish church,Liturgical office",1678-05-13,0.5,0.41666666666666674,514,high
12831,https://g17.dhi-roma.it/resources/event_19625,https://g17.dhi-roma.it/raw/element_238772,https://g17.dhi-roma.it/raw/element_238777,Petrus Lavari,Martini Lavaci,Lavari,Lavaci,providee,former possessor,0.8333333333333335,https://g17.dhi-roma.it/resources/institution_441,Pampilonensis,"act of grace,apostolic provision,papal grace,Public resignation,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1622-09-10,0.5,0.41666666666666674,307,high
5873,https://g17.dhi-roma.it/resources/event_14712,https://g17.dhi-roma.it/raw/element_192709,https://g17.dhi-roma.it/raw/element_192715,Michael predictus,Jacobi predicti,Predictus,Predicti,providee,former possessor,0.8235294117647058,https://g17.dhi-roma.it/resources/institution_241,Eburovicensis,"act of grace,apostolic provision,papal grace,Public resignation,Without care of souls,chapel and chaplaincy,Liturgical office",1678-06-25,0.5,0.4117647058823529,1104,high
2304,https://g17.dhi-roma.it/resources/event_4545,https://g17.dhi-roma.it/raw/element_78185,https://g17.dhi-roma.it/raw/element_78202,Bellisarius Periculus,Camilli periculi,Periculus,Periculi,providee,former possessor,0.8235294117647058,https://g17.dhi-roma.it/resources/institution_149,Camerinensis,"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Undefined administrative office,Holder of a benefice in a church,Holder of a benefice,Holder of an undefined benefice",1622-11-09,0.5,0.4117647058823529,1136,high
10901,https://g17.dhi-roma.it/resources/event_4543,https://g17.dhi-roma.it/raw/element_78185,https://g17.dhi-roma.it/raw/element_78202,Bellisarius Periculus,Camilli periculi,Periculus,Periculi,providee,former possessor,0.8235294117647058,https://g17.dhi-roma.it/resources/institution_423,Nucerina,"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1622-11-09,0.5,0.4117647058823529,1136,high
5946,https://g17.dhi-roma.it/resources/event_15866,https://g17.dhi-roma.it/raw/element_200628,https://g17.dhi-roma.it/raw/element_200620,Caroli predicti,Bernardus predictus,Predicti,Predictus,former possessor,providee,0.8235294117647058,https://g17.dhi-roma.it/resources/institution_133,Burdegalensis,"act of grace,apostolic provision,papal grace,rectorship of a prior,Office in a monastery,Regular canons,Order of Saint Anthony",1678-07-22,0.5,0.4117647058823529,1096,high
3849,https://g17.dhi-roma.it/resources/event_17772,https://g17.dhi-roma.it/raw/element_221910,https://g17.dhi-roma.it/raw/element_221905,Emanuelis predicti,Mattheus predictus,Predicti,Predictus,former possessor,providee,0.8235294117647058,https://g17.dhi-roma.it/resources/institution_491,Rivensis,"act of grace,apostolic provision,papal grace,Public resignation,rectorship in a parish church,Liturgical office",1678-08-12,0.5,0.4117647058823529,1096,high
6065,https://g17.dhi-roma.it/resources/event_21279,https://g17.dhi-roma.it/raw/element_254443,https://g17.dhi-roma.it/raw/element_254450,Andreas Bernardus,Jaidori ex Bernardi,Bernardus,Bernardi,providee,former possessor,0.8235294117647058,https://g17.dhi-roma.it/resources/institution_108,Bergomensis,"act of grace,apostolic provision,papal grace,Public resignation,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1678-04-02,0.5,0.4117647058823529,446,high
10877,https://g17.dhi-roma.it/resources/event_18770,https://g17.dhi-roma.it/raw/element_230602,https://g17.dhi-roma.it/raw/element_230596,Andreae Olinesii,Joannes Gavinus Olinesius,Olinesii,Olinesius,former possessor,providee,0.8235294117647058,https://g17.dhi-roma.it/resources/institution_590,Turritana,"act of grace,apostolic provision,papal grace,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1622-04-14,0.5,0.4117647058823529,234,high
10526,https://g17.dhi-roma.it/resources/event_20023,https://g17.dhi-roma.it/raw/element_243196,https://g17.dhi-roma.it/raw/element_243203,Mauritius Guideonus,Tibertii Guideoni,Guideonus,Guideoni,providee,former possessor,0.8235294117647058,https://g17.dhi-roma.it/resources/institution_74,Asculana,"RESIGNATION,act of grace,apostolic provision,papal grace,church,Church institutions",1622-12-01,0.5,0.4117647058823529,182,high
12218,https://g17.dhi-roma.it/resources/event_18763,https://g17.dhi-roma.it/raw/element_230514,https://g17.dhi-roma.it/raw/element_230522,Marcus Antonius Brunettus,Hieronimi ex Brunetti,Brunettus,Brunetti,providee,former possessor,0.8235294117647058,https://g17.dhi-roma.it/resources/institution_254,Faventina,"act of grace,apostolic provision,papal grace,Public resignation,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",1622-04-01,0.5,0.4117647058823529,238,high
8099,https://g17.dhi-roma.it/resources/event_6242,https://g17.dhi-roma.it/raw/element_97757,https://g17.dhi-roma.it/raw/element_97749,Ioannis Antonii Victorii,Angelus Victorius,Victorii,Victorius,former possessor,providee,0.8235294117647058,https://g17.dhi-roma.it/resources/institution_46,Amerina,"deceased in Rome,act of grace,apostolic provision,papal grace,death of previous holder,Personal reason,Without care of souls",1622-05-28,0.5,0.4117647058823529,134,high
11053,https://g17.dhi-roma.it/resources/event_23667,https://g17.dhi-roma.it/raw/element_275283,https://g17.dhi-roma.it/raw/element_275275,Joannis Dominici Bullotti,Salustius Bullottus,Bullotti,Bullottus,former possessor,providee,0.8235294117647058,https://g17.dhi-roma.it/resources/institution_222,Cremensis,"act of grace,apostolic provision,papal grace,Public resignation,church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a clerical benefice,Holder of a benefice",1622-11-22,0.5,0.4117647058823529,157,high
