,event_id,person1_id,person2_id,person1_span_text,person2_span_text,extracted_name1,extracted_name2,person1_role,person2_role,ratio_score,diocese_id,diocese_name,type_labels,date,confidence,combined_score,name_frequency,likelihood
3639,https://g17.dhi-roma.it/resources/event_9041,,,Dionisii le Jametel,Jacobus de Vennes,Jametel,Vennes,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_14,Abrincensis,"apostolic provision,papal grace,Without care of souls,Pastor,church",1677-12-26,0.5,0.0,48,typical
3638,https://g17.dhi-roma.it/resources/event_4619,,,Vincentii Corrado,Alexander de Nofariis,Corrado,Nofariis,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_1099,nullius provincia acheruntina,"apostolic provision,papal grace,death of previous holder,Without care of souls",1623-02-01,0.5,0.0,105,typical
3637,https://g17.dhi-roma.it/resources/event_3976,,,Mauserrati Serra,Ioannes Codina,Serra,Codina,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_629,Vicensis,"apostolic provision,papal grace,death of previous holder,church,Holder of a benefice",1622-02-23,0.5,0.0,282,typical
3636,https://g17.dhi-roma.it/resources/event_949,,,Wilhelmi Theodorici de Tauri,Georgius Procostelius,Tauri,Procostelius,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_387,Moguntina,"apostolic provision,papal grace,death of previous holder,Provostship,church,Collegiate church",1622-11-08,0.5,0.0,206,typical
3635,https://g17.dhi-roma.it/resources/event_7367,,,Adamus Le Beuf,Renati Vallie seu Vallier,Beuf,Vallier,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_50,Andegavensis,"apostolic provision,papal grace,death of previous holder,Rectorship",1678-07-29,0.5,0.0,31,typical
3634,https://g17.dhi-roma.it/resources/event_9174,,,Petri Hedelin,Carolus Raudeau,Hedelin,Raudeau,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_90,Auxitana,"apostolic provision,papal grace,Prior,Order of Saint Benedict",1678-01-02,0.5,0.0,41,typical
3633,https://g17.dhi-roma.it/resources/event_5342,,,R Bernardinus episcopus alexandriensis,Antonii Vellis Cani,Alexandriensis,Cani,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_1078,scutarensis,"deceased in Rome,Placing a commenda,apostolic provision,papal grace,death of previous holder,Monastery,Abbot",1622-03-10,0.5,0.0,63,typical
3655,https://g17.dhi-roma.it/resources/event_1450,,,Tullii Petronii,Joannes Pauletti,Petronii,Pauletti,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_541,Spoletana,"apostolic provision,papal grace,death of previous holder,Prior,Parish Church,church",1622-11-07,0.5,0.0,241,typical
3658,https://g17.dhi-roma.it/resources/event_5372,,,Ioannes Petrus Bonafide,Marci Antonii Ayre,Bonafide,Ayre,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_294,Hipporegiensis,"apostolic provision,papal grace,death of previous holder,Rectorship",1622-03-15,0.5,0.0,78,typical
3682,https://g17.dhi-roma.it/resources/event_8685,,,Joes Joubert,Ludovici Du Rocher,Joubert,Rocher,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_50,Andegavensis,"apostolic provision,papal grace,Pastor,church,Collegiate church",1677-12-02,0.5,0.0,146,typical
3671,https://g17.dhi-roma.it/resources/event_8217,,,ultimi possessoris,Joannes de Veyrer,Possessoris,Veyrer,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_513,Sancti Flori,"apostolic provision,papal grace,death of previous holder,Monastery,Sacristan",1677-10-16,0.5,0.0,678,typical
3681,https://g17.dhi-roma.it/resources/event_4842,,,Carolus de Naturel,cognominati de Beuvraud,Naturel,Beuvraud,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_138,Cabilonensis,"apostolic provision,papal grace,death of previous holder,Without care of souls,Pastor",1677-10-16,0.5,0.0,74,typical
3680,https://g17.dhi-roma.it/resources/event_4697,,,Antonius Benedellus,Dorothei Danielis,Benedellus,Danielis,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_625,Veronensis,"deceased in Rome,apostolic provision,papal grace,death of previous holder,Holder of a benefice in a church,Holder of a benefice,Holder of a clerical benefice",1623-02-11,0.5,0.0,123,typical
3679,https://g17.dhi-roma.it/resources/event_8716,,,Claudii Pepin,Ioannes Mazay,Pepin,Mazay,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_235,Diensis,"Resignation,apostolic provision,papal grace,Prior,Order of Saint Benedict,With care of souls",1677-12-05,0.5,0.0,127,typical
3678,https://g17.dhi-roma.it/resources/event_4757,,,Carolus de Vintimiglis,Ioannis Graffen,Vintimiglis,Graffen,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_375,Messanensis,"Placing a commenda,apostolic provision,papal grace,death of previous holder,Monastery,Order of Saint Benedict,Abbot",1622-12-17,0.5,0.0,30,typical
3677,https://g17.dhi-roma.it/resources/event_573,,,Caroli Falcinelli,Hieronimus Sinibaldus,Falcinelli,Sinibaldus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_451,Perusina,"apostolic provision,papal grace,death of previous holder,Without care of souls",1622-12-09,0.5,0.0,107,typical
3676,https://g17.dhi-roma.it/resources/event_1756,,,Thomae de Molina,Franciscus Matauca,Molina,Matauca,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_528,Segobiensis,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church",1622-10-29,0.5,0.0,224,typical
3675,https://g17.dhi-roma.it/resources/event_1909,,,Bonaventune Trigodet,Renatus Loppe,Trigodet,Loppe,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_403,Nannetensis,"Simony,apostolic provision,papal grace,due to trust,Rectorship,Parish Church,church",1678-06-08,0.5,0.0,51,typical
3674,https://g17.dhi-roma.it/resources/event_4445,,,Cosmi de Ortandis,Federicus Capponius,Ortandis,Capponius,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_262,Florentina,"apostolic provision,papal grace,death of previous holder,Pastor,church",1622-08-13,0.5,0.0,179,typical
3673,https://g17.dhi-roma.it/resources/event_3470,,,Franciscus Horia,Petri Vergarx,Horia,Vergarx,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_528,Segobiensis,"apostolic provision,papal grace,death of previous holder,Rectorship",1678-01-17,0.5,0.0,153,typical
3672,https://g17.dhi-roma.it/resources/event_4768,,,Bartholomeus Darsa,Sebastiani Xuarez,Darsa,Xuarez,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_503,Salamantina,"deceased in Rome,apostolic provision,papal grace,death of previous holder,Holder of prestimony,Parish Church,church",,0.5,0.0,149,typical
3670,https://g17.dhi-roma.it/resources/event_6029,,,Ioannis Antonii Scaglia,Franciscus Dadi,Scaglia,Dadi,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_197,Clusinensis,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church",1622-07-14,0.5,0.0,141,typical
3659,https://g17.dhi-roma.it/resources/event_8796,,,Joannis le Baron,Oudardus Ohier,Baron,Ohier,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_119,Boloniensis,"apostolic provision,papal grace",1677-12-12,0.5,0.0,359,typical
3669,https://g17.dhi-roma.it/resources/event_8820,,,ultimi possessoris,Ludovicus Cornillot,Possessoris,Cornillot,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_181,Cenomanensis,"apostolic provision,papal grace,death of previous holder",1677-12-05,0.5,0.0,678,typical
3668,https://g17.dhi-roma.it/resources/event_1379,,,Stephani Episcopi Misien,Wipertus Luebel,Misien,Luebel,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_387,Moguntina,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church,Collegiate church",1622-09-22,0.5,0.0,45,typical
3667,https://g17.dhi-roma.it/resources/event_6220,,,Ioannes Garcia,Michaelis Sanchez,Garcia,Sanchez,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_461,Placentina provinciae Compostellanae,"apostolic provision,papal grace,death of previous holder,Pastor,Parish Church,church",1622-08-08,0.5,0.0,206,typical
3666,https://g17.dhi-roma.it/resources/event_4938,,,Guio seu Guido Magner,Gervasii Beralgette,Magner,Beralgette,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_381,Mimatensis,"apostolic provision,papal grace,death of previous holder,Order of Saint Benedict,Chamberlain,Priory,monastic office",1677-11-13,0.5,0.0,185,typical
3665,https://g17.dhi-roma.it/resources/event_2099,,,Michael de la Foucherye Raymbauld,cognominati Dacquecille Chevetier,Raymbauld,Chevetier,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_329,Leonensis,"Placing a commenda,apostolic provision,papal grace,death of previous holder,Prior,Priory",1678-08-30,0.5,0.0,30,typical
3664,https://g17.dhi-roma.it/resources/event_479,,,Petri Cabral,Ferdinandus Nunez,Cabral,Nunez,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_313,Lamacensis,"apostolic provision,papal grace,death of previous holder,Pastor,church",1622-09-12,0.5,0.0,182,typical
3663,https://g17.dhi-roma.it/resources/event_4754,,,Ioannis Guinada,Ioannes Garcia de Poro,Guinada,Poro,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_15,Abulensis,"apostolic provision,papal grace,death of previous holder,church,Holder of prestimony",1622-11-21,0.5,0.0,104,typical
3662,https://g17.dhi-roma.it/resources/event_5582,,,Balthasar Navarre,Cesaris Raimundi,Navarre,Raimundi,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_305,Ispalensis,"apostolic provision,papal grace,death of previous holder,Holder of a benefice,Holder of a portion,church",,0.5,0.0,68,typical
3661,https://g17.dhi-roma.it/resources/event_7325,,,Bartholomeus Felici,Joannis Luce Egidii,Felici,Egidii,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_153,Camplensis,"deceased in Rome,apostolic provision,papal grace,Restoration,death of previous holder,Canonship and prebend,church,Collegiate church",,0.5,0.0,74,typical
3660,https://g17.dhi-roma.it/resources/event_7887,,,Francisci de Martinellis,Marius Ugolinus,Martinellis,Ugolinus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_184,Casenatensis,"apostolic provision,papal grace,death of previous holder,Without care of souls,Pastor,church",1622-08-01,0.5,0.0,390,typical
3517,https://g17.dhi-roma.it/resources/event_3925,,,Franciscus Brassalo,Augustini Sebughetti,Brassalo,Sebughetti,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_630,Vicentina,"apostolic provision,papal grace,death of previous holder,Abbot,Parish Church,church",1622-08-26,0.5,0.0,64,typical
3516,https://g17.dhi-roma.it/resources/event_1528,,,Hieronymi de Quiroga,Franciscus Sanchez de Gaios,Quiroga,Gaios,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_78,Astoricensis,"Resignation,apostolic provision,papal grace,Abbot,Parish Church,church",1678-04-14,0.5,0.0,29,typical
3515,https://g17.dhi-roma.it/resources/event_3900,,,Antonii Roda,Michael Nadal,Roda,Nadal,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_298,Illerdensis,"apostolic provision,papal grace,death of previous holder,Curate,Parish Church,church",1623-02-10,0.5,0.0,133,typical
3514,https://g17.dhi-roma.it/resources/event_6407,,,Marcus Antonius Rodulphus,Fausti Maronere,Rodulphus,Maronere,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_625,Veronensis,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church",1622-08-08,0.5,0.0,25,typical
3373,https://g17.dhi-roma.it/resources/event_7637,,,Rome Anatos,Lutio cardinali ordini Severini,Anatos,Severini,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_379,Miletensis,"Placing a commenda,apostolic provision,papal grace,Motu proprio,death of previous holder,Abbot",1622-03-31,0.5,0.0,176,typical
3372,https://g17.dhi-roma.it/resources/event_621,,,Didaci Pitta de Ortigueyra,Emanuel Antonez Cavellas,Ortigueyra,Cavellas,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_244,Egitaniensis,"Resignation,apostolic provision,papal grace,Prior,Parish Church,church",1678-01-08,0.5,0.0,57,typical
3371,https://g17.dhi-roma.it/resources/event_2126,,,Petrus Massas,Jois Franciscii Demone,Massas,Demone,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_90,Auxitana,"apostolic provision,papal grace,Rectorship,Parish Church,church",1677-10-08,0.5,0.0,141,typical
3370,https://g17.dhi-roma.it/resources/event_6913,,,Martini Salazara,Dom.us Grecus,Salazara,Grecus,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_375,Messanensis,"apostolic provision,papal grace,death of previous holder",1678-05-26,0.5,0.0,72,typical
3368,https://g17.dhi-roma.it/resources/event_6938,,,Jacobi Lingarello,Vitus de Astore,Lingarello,Astore,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_592,Ugentina,"apostolic provision,papal grace,death of previous holder,Parish Church,church",,0.5,0.0,56,typical
3367,https://g17.dhi-roma.it/resources/event_9161,,,Guiellmus dela Cheza,Unknown former possessor,Cheza,Possessor,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_181,Cenomanensis,"apostolic provision,papal grace",1678-01-02,0.5,0.0,74,typical
3366,https://g17.dhi-roma.it/resources/event_2488,,,Honorius Victorius,Reguli Visini,Victorius,Visini,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_677,Alatrina,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church",1622-12-16,0.5,0.0,138,typical
3365,https://g17.dhi-roma.it/resources/event_7583,,,Antonius Sbert,Lopez a Valle etiam Lonera,Sbert,Lonera,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_375,Messanensis,"apostolic provision,papal grace,death of previous holder,Heir",1622-12-01,1.0,0.0,242,typical
3364,https://g17.dhi-roma.it/resources/event_3265,,,Joannes Bapta Geleo,Petrii Pauli Recuell seu Recuell,Geleo,Recuell,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_234,Dertusensis,"apostolic provision,papal grace,death of previous holder,Rectorship",1677-11-06,0.5,0.0,76,typical
3363,https://g17.dhi-roma.it/resources/event_6798,,,Andreas Rodriguez de Maynelo,ultimi possonis,Maynelo,Possonis,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_383,Mindoniensis,"apostolic provision,papal grace,death of previous holder,Rectorship",,0.5,0.0,114,typical
3362,https://g17.dhi-roma.it/resources/event_6341,,,Fabii Grisoni,Carolus Ceppa,Grisoni,Ceppa,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_304,Iserniensis,"apostolic provision,papal grace,death of previous holder,Without care of souls,Holder of a benefice in a church",,0.5,0.0,183,typical
3361,https://g17.dhi-roma.it/resources/event_6640,,,cognominati de Gambes,Rogerius Regraud,Gambes,Regraud,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_336,Lingonensis,"apostolic provision,papal grace,death of previous holder,Rectorship",1678-06-03,0.5,0.0,80,typical
3360,https://g17.dhi-roma.it/resources/event_3402,,,Felicianus de Oliva,Mechlioris de Afonseca de Govea,Oliva,Govea,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_636,Visensis,"apostolic provision,papal grace,death of previous holder,According to the constitution,Abbot,Parish Church,church",1677-12-16,0.5,0.0,150,typical
3359,https://g17.dhi-roma.it/resources/event_3690,,,Joannes Vicentius Infutinus,Josephi de Sindico,Infutinus,Sindico,providee,former possessor,0.0,https://g17.dhi-roma.it/resources/institution_510,Sanctae Severinae,"apostolic provision,papal grace,death of previous holder,Archpriest,church",1678-07-07,0.5,0.0,113,typical
3358,https://g17.dhi-roma.it/resources/event_5713,,,Rocchi Pananati,Annibal Provenzalis,Pananati,Provenzalis,former possessor,providee,0.0,https://g17.dhi-roma.it/resources/institution_258,Ferrariensis,"apostolic provision,papal grace,death of previous holder,Canonship and prebend,church",1622-06-09,0.5,0.0,88,typical
